,id,network,size,query,evidence,method,prune,heuristic,result,time
203,1ba009d9-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['g', 'f']","{'e': True, 'i': True}",map,False,degree,"{'p': {0: 0.056249999999999994, 1: 0.056249999999999994}, 'g': {0: True, 1: True}, 'f': {0: False, 1: True}}",0.2294542570016347
204,1ba009da-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['g', 'f']","{'e': True, 'i': True}",mpe,True,fill,"{'p': {0: 0.01875}, 'a': {0: True}, 'e': {0: True}, 'c': {0: True}, 'f': {0: True}, 'b': {0: True}, 'i': {0: True}}",0.05430886702379212
205,1ba009db-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['g', 'f']","{'e': True, 'i': True}",mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09974587699980475
206,1ba009dc-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['g', 'f']","{'e': True, 'i': True}",mpe,True,degree,"{'p': {0: 0.01875}, 'e': {0: True}, 'c': {0: True}, 'i': {0: True}, 'f': {0: True}, 'b': {0: True}, 'a': {0: True}}",0.06182937999255955
207,1ba009dd-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['g', 'f']","{'e': True, 'i': True}",mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11707579100038856
208,1ba009de-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],"{'e': True, 'f': False}",map,True,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'i': {0: False, 1: True}}",0.1421296100015752
209,1cd6ed50-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],"{'e': True, 'f': False}",map,False,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'i': {0: False, 1: True}}",0.20997625298332423
210,1cd6ed51-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],"{'e': True, 'f': False}",map,True,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'i': {0: False, 1: True}}",0.14029541600029916
211,1cd6ed52-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],"{'e': True, 'f': False}",map,False,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'i': {0: False, 1: True}}",0.21451672998955473
212,1cd6ed53-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],"{'e': True, 'f': False}",mpe,True,fill,"{'p': {0: 0.075}, 'a': {0: True}, 'c': {0: True}, 'e': {0: True}, 'f': {0: False}}",0.0368705430009868
213,1cd6ed54-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],"{'e': True, 'f': False}",mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: False, 1: False}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09636225999565795
214,1cd6ed55-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],"{'e': True, 'f': False}",mpe,True,degree,"{'p': {0: 0.075}, 'e': {0: True}, 'c': {0: True}, 'f': {0: False}, 'a': {0: True}}",0.03810875499038957
215,1cd6ed56-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],"{'e': True, 'f': False}",mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: False}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11504055699333549
216,1cd6ed57-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'h']","{'c': False, 'j': False, 'f': True}",map,True,fill,"{'p': {0: 0.0375, 1: 0.0375}, 'a': {0: True, 1: True}, 'h': {0: False, 1: True}}",0.15882850298658013
217,1cd6ed58-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'h']","{'c': False, 'j': False, 'f': True}",map,False,fill,"{'p': {0: 0.0375, 1: 0.0375}, 'a': {0: True, 1: True}, 'h': {0: False, 1: True}}",0.21616063301917166
218,1cd6ed59-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'h']","{'c': False, 'j': False, 'f': True}",map,True,degree,"{'p': {0: 0.0375}, 'h': {0: True}, 'a': {0: True}}",0.1565262419753708
219,1cd6ed5a-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'h']","{'c': False, 'j': False, 'f': True}",map,False,degree,"{'p': {0: 0.0375}, 'h': {0: True}, 'a': {0: True}}",0.22204783800407313
220,1cd6ed5b-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'h']","{'c': False, 'j': False, 'f': True}",mpe,True,fill,"{'p': {0: 0.01875}, 'a': {0: True}, 'c': {0: False}, 'f': {0: True}, 'b': {0: True}, 'i': {0: True}, 'j': {0: False}}",0.06074727600207552
221,1cd6ed5c-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'h']","{'c': False, 'j': False, 'f': True}",mpe,False,fill,"{'p': {0: 0.001171875}, 'a': {0: True}, 'e': {0: True}, 'f': {0: True}, 'g': {0: True}, 'b': {0: True}, 'c': {0: False}, 'h': {0: True}, 'd': {0: True}, 'i': {0: True}, 'j': {0: False}}",0.10458717899746262
222,1cd6ed5d-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'h']","{'c': False, 'j': False, 'f': True}",mpe,True,degree,"{'p': {0: 0.01875}, 'j': {0: False}, 'c': {0: False}, 'i': {0: True}, 'f': {0: True}, 'b': {0: True}, 'a': {0: True}}",0.06387160799931735
223,1cd6ed5e-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'h']","{'c': False, 'j': False, 'f': True}",mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: False}, 'c': {0: False}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.12171893098275177
224,1dfc2d4e-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'd']","{'e': False, 'j': True, 'c': True}",map,True,fill,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'd': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.1616441560036037
225,1dfc2d4f-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'd']","{'e': False, 'j': True, 'c': True}",map,False,fill,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'd': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.2022203439846635
226,1dfc2d50-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'd']","{'e': False, 'j': True, 'c': True}",map,True,degree,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'd': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.16262988801463507
227,1dfc2d51-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'd']","{'e': False, 'j': True, 'c': True}",map,False,degree,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'd': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.20053912300500087
228,1dfc2d52-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'd']","{'e': False, 'j': True, 'c': True}",mpe,True,fill,"{'p': {0: 0.009375}, 'a': {0: True}, 'e': {0: False}, 'c': {0: True}, 'f': {0: True}, 'b': {0: True}, 'i': {0: True}, 'j': {0: True}}",0.07471405100659467
229,1dfc2d53-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'd']","{'e': False, 'j': True, 'c': True}",mpe,False,fill,"{'p': {0: 0.001171875}, 'a': {0: True}, 'e': {0: False}, 'f': {0: True}, 'g': {0: True}, 'b': {0: True}, 'c': {0: True}, 'h': {0: True}, 'd': {0: True}, 'i': {0: True}, 'j': {0: True}}",0.09902966002118774
230,1dfc2d54-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'd']","{'e': False, 'j': True, 'c': True}",mpe,True,degree,"{'p': {0: 0.009375}, 'e': {0: False}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'a': {0: True}}",0.08115467900643125
231,1dfc2d55-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'd']","{'e': False, 'j': True, 'c': True}",mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: False}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11817562399664894
232,1dfc2d56-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']","{'h': True, 'b': False}",map,True,fill,"{'p': {0: 0.056249999999999994, 1: 0.056249999999999994}, 'e': {0: True, 1: True}, 'i': {0: False, 1: True}}",0.23126936602056958
233,1dfc2d57-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']","{'h': True, 'b': False}",map,False,fill,"{'p': {0: 0.056249999999999994, 1: 0.056249999999999994}, 'e': {0: True, 1: True}, 'i': {0: False, 1: True}}",0.2890579849772621
234,1dfc2d58-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']","{'h': True, 'b': False}",map,True,degree,"{'p': {0: 0.056249999999999994, 1: 0.056249999999999994}, 'i': {0: True, 1: True}, 'e': {0: False, 1: True}}",0.22986893300549127
235,1f2b6e82-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']","{'h': True, 'b': False}",map,False,degree,"{'p': {0: 0.056249999999999994, 1: 0.056249999999999994}, 'i': {0: True, 1: True}, 'e': {0: False, 1: True}}",0.28909526401548646
236,1f2b6e83-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']","{'h': True, 'b': False}",mpe,True,fill,"{'p': {0: 0.0375, 1: 0.0375}, 'a': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'b': {0: False, 1: False}, 'i': {0: False, 1: True}}",0.04650424898136407
237,1f2b6e84-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']","{'h': True, 'b': False}",mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: False, 1: False}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.0990698529931251
238,1f2b6e85-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']","{'h': True, 'b': False}",mpe,True,degree,"{'p': {0: 0.0375}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'b': {0: False}, 'a': {0: True}}",0.05359495599986985
239,1f2b6e86-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['i', 'e']","{'h': True, 'b': False}",mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: False}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11347340999054722
240,1f2b6e87-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'd', 'b']","{'c': True, 'j': False}",map,True,fill,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'd': {0: True, 1: True}, 'f': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.15836516898707487
241,1f2b6e88-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'd', 'b']","{'c': True, 'j': False}",map,False,fill,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'd': {0: True, 1: True}, 'b': {0: True, 1: True}, 'f': {0: False, 1: True}}",0.22037267399718985
242,1f2b6e89-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'd', 'b']","{'c': True, 'j': False}",map,True,degree,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'd': {0: True, 1: True}, 'f': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.16595139499986544
243,1f2b6e8a-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'd', 'b']","{'c': True, 'j': False}",map,False,degree,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'd': {0: True, 1: True}, 'f': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.22107182600302622
244,1f2b6e8b-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'd', 'b']","{'c': True, 'j': False}",mpe,True,fill,"{'p': {0: 0.0375}, 'a': {0: True}, 'c': {0: True}, 'b': {0: True}, 'i': {0: True}, 'j': {0: False}}",0.04896239799563773
245,1f2b6e8c-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'd', 'b']","{'c': True, 'j': False}",mpe,False,fill,"{'p': {0: 0.001171875}, 'a': {0: True}, 'e': {0: True}, 'f': {0: True}, 'g': {0: True}, 'b': {0: True}, 'c': {0: True}, 'h': {0: True}, 'd': {0: True}, 'i': {0: True}, 'j': {0: False}}",0.09773690899601206
246,1f2b6e8d-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'd', 'b']","{'c': True, 'j': False}",mpe,True,degree,"{'p': {0: 0.0375}, 'j': {0: False}, 'c': {0: True}, 'i': {0: True}, 'b': {0: True}, 'a': {0: True}}",0.05431191300158389
247,1f2b6e8e-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'd', 'b']","{'c': True, 'j': False}",mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: False}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11906555597670376
248,1f2b6e8f-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'b', 'j']","{'i': False, 'e': True}",map,True,fill,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'j': {0: True, 1: True}, 'f': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.17007461699540727
249,1f2b6e90-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'b', 'j']","{'i': False, 'e': True}",map,False,fill,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'j': {0: True, 1: True}, 'f': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.2623176719935145
250,205edc8a-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'b', 'j']","{'i': False, 'e': True}",map,True,degree,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'j': {0: True, 1: True}, 'f': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.16900857200380415
251,205edc8b-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'b', 'j']","{'i': False, 'e': True}",map,False,degree,"{'p': {0: 0.028124999999999997, 1: 0.028124999999999997}, 'j': {0: True, 1: True}, 'f': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.2591424830025062
252,205edc8c-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'b', 'j']","{'i': False, 'e': True}",mpe,True,fill,"{'p': {0: 0.01875}, 'a': {0: True}, 'e': {0: True}, 'c': {0: True}, 'f': {0: True}, 'b': {0: True}, 'i': {0: False}}",0.06083672400563955
253,205edc8d-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'b', 'j']","{'i': False, 'e': True}",mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: False, 1: False}, 'j': {0: False, 1: True}}",0.09990018600365147
254,205edc8e-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'b', 'j']","{'i': False, 'e': True}",mpe,True,degree,"{'p': {0: 0.01875}, 'e': {0: True}, 'c': {0: True}, 'i': {0: False}, 'f': {0: True}, 'b': {0: True}, 'a': {0: True}}",0.06686245699529536
255,205edc8f-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['f', 'b', 'j']","{'i': False, 'e': True}",mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: False}, 'h': {0: True}, 'a': {0: True}}",0.11449556500883773
256,205edc90-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'f']",{'d': True},map,True,fill,"{'p': {0: 0.15, 1: 0.15}, 'a': {0: True, 1: True}, 'f': {0: False, 1: True}}",0.12455695099197328
257,205edc91-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'f']",{'d': True},map,False,fill,"{'p': {0: 0.15, 1: 0.15}, 'a': {0: True, 1: True}, 'f': {0: False, 1: True}}",0.2237342509906739
258,205edc92-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'f']",{'d': True},map,True,degree,"{'p': {0: 0.15}, 'f': {0: True}, 'a': {0: True}}",0.12045579199912027
259,205edc93-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'f']",{'d': True},map,False,degree,"{'p': {0: 0.15}, 'f': {0: True}, 'a': {0: True}}",0.2231481520284433
260,205edc94-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'f']",{'d': True},mpe,True,fill,"{'p': {0: 0.075}, 'a': {0: True}, 'c': {0: True}, 'b': {0: True}, 'd': {0: True}}",0.036293694021878764
261,205edc95-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'f']",{'d': True},mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09274428998469375
262,205edc96-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'f']",{'d': True},mpe,True,degree,"{'p': {0: 0.075}, 'c': {0: True}, 'd': {0: True}, 'b': {0: True}, 'a': {0: True}}",0.038239240006078035
263,205edc97-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['a', 'f']",{'d': True},mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.10947828399366699
264,205edc98-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],{'a': False},map,True,fill,"{'p': {0: 0.15, 1: 0.15}, 'i': {0: False, 1: True}}",0.09307741999509744
265,205edc99-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],{'a': False},map,False,fill,"{'p': {0: 0.15, 1: 0.15}, 'i': {0: False, 1: True}}",0.21150902201770805
266,218d6586-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],{'a': False},map,True,degree,"{'p': {0: 0.15, 1: 0.15}, 'i': {0: False, 1: True}}",0.09387733801850118
267,218d6587-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],{'a': False},map,False,degree,"{'p': {0: 0.15, 1: 0.15}, 'i': {0: False, 1: True}}",0.2077103790070396
268,218d6588-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],{'a': False},mpe,True,fill,"{'p': {0: 0.3}, 'a': {0: False}}",0.006067281006835401
269,218d6589-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],{'a': False},mpe,False,fill,"{'p': {0: 0.0005859375, 1: 0.0005859375}, 'a': {0: False, 1: False}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09579345001839101
270,218d658a-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],{'a': False},mpe,True,degree,"{'p': {0: 0.3}, 'a': {0: False}}",0.006651262985542417
271,218d658b-7957-11ed-b0a7-653e8f13f4eb,network-10,10,['i'],{'a': False},mpe,False,degree,"{'p': {0: 0.0005859375}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: False}}",0.11528130801161751
272,218d658c-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['d', 'a', 'g']","{'b': False, 'e': True}",map,True,fill,"{'p': {0: 0.0375, 1: 0.0375}, 'd': {0: True, 1: True}, 'a': {0: True, 1: True}, 'g': {0: 0.0, 1: 1.0}}",0.2537665179988835
273,218d658d-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['d', 'a', 'g']","{'b': False, 'e': True}",map,False,fill,"{'p': {0: 0.0375, 1: 0.0375}, 'd': {0: True, 1: True}, 'a': {0: True, 1: True}, 'g': {0: False, 1: True}}",0.3278210530115757
274,218d658e-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['d', 'a', 'g']","{'b': False, 'e': True}",map,True,degree,"{'p': {0: 0.0375}, 'd': {0: True}, 'g': {0: 1.0}, 'a': {0: True}}",0.2488099579932168
275,218d658f-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['d', 'a', 'g']","{'b': False, 'e': True}",map,False,degree,"{'p': {0: 0.0375}, 'd': {0: True}, 'g': {0: True}, 'a': {0: True}}",0.3265663799829781
276,218d6590-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['d', 'a', 'g']","{'b': False, 'e': True}",mpe,True,fill,"{'p': {0: 0.0375, 1: 0.0375}, 'a': {0: True, 1: True}, 'c': {0: True, 1: True}, 'e': {0: True, 1: True}, 'b': {0: False, 1: False}, 'f': {0: False, 1: True}}",0.0469091979903169
277,218d6591-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['d', 'a', 'g']","{'b': False, 'e': True}",mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: True, 1: True}, 'b': {0: False, 1: False}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09772074699867517
278,218d6592-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['d', 'a', 'g']","{'b': False, 'e': True}",mpe,True,degree,"{'p': {0: 0.0375}, 'e': {0: True}, 'c': {0: True}, 'f': {0: True}, 'b': {0: False}, 'a': {0: True}}",0.05610162200173363
279,218d6593-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['d', 'a', 'g']","{'b': False, 'e': True}",mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: True}, 'f': {0: True}, 'b': {0: False}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11821406602393836
280,22c509fe-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'f']",{'g': False},map,True,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'b': {0: True, 1: True}, 'f': {0: False, 1: True}}",0.12241736802388914
281,22c509ff-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'f']",{'g': False},map,False,fill,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'b': {0: True, 1: True}, 'f': {0: False, 1: True}}",0.2216792189865373
282,22c50a00-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'f']",{'g': False},map,True,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'f': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.12475898701814003
283,22c50a01-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'f']",{'g': False},map,False,degree,"{'p': {0: 0.11249999999999999, 1: 0.11249999999999999}, 'f': {0: True, 1: True}, 'b': {0: False, 1: True}}",0.22027995198732242
284,22c50a02-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'f']",{'g': False},mpe,True,fill,"{'p': {0: 0.075}, 'a': {0: True}, 'c': {0: True}, 'f': {0: True}, 'g': {0: False}}",0.03497205500025302
285,22c50a03-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'f']",{'g': False},mpe,False,fill,"{'p': {0: 0.001171875, 1: 0.001171875}, 'a': {0: True, 1: True}, 'e': {0: True, 1: True}, 'f': {0: True, 1: True}, 'g': {0: False, 1: False}, 'b': {0: True, 1: True}, 'c': {0: True, 1: True}, 'h': {0: True, 1: True}, 'd': {0: True, 1: True}, 'i': {0: True, 1: True}, 'j': {0: False, 1: True}}",0.09155419198214076
286,22c50a04-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'f']",{'g': False},mpe,True,degree,"{'p': {0: 0.075}, 'c': {0: True}, 'g': {0: False}, 'f': {0: True}, 'a': {0: True}}",0.03354548799688928
287,22c50a05-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['b', 'f']",{'g': False},mpe,False,degree,"{'p': {0: 0.001171875}, 'e': {0: True}, 'd': {0: True}, 'g': {0: False}, 'f': {0: True}, 'b': {0: True}, 'j': {0: True}, 'c': {0: True}, 'i': {0: True}, 'h': {0: True}, 'a': {0: True}}",0.11171572399325669
288,22c50a06-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'a']",{'i': True},map,True,fill,"{'p': {0: 0.15}, 'j': {0: True}, 'a': {0: True}}",0.10923439299222082
289,22c50a07-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'a']",{'i': True},map,False,fill,"{'p': {0: 0.15}, 'j': {0: True}, 'a': {0: True}}",0.2507737390114926
290,22c50a08-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'a']",{'i': True},map,True,degree,"{'p': {0: 0.15}, 'j': {0: True}, 'a': {0: True}}",0.11405611099326052
291,22c50a09-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'a']",{'i': True},map,False,degree,"{'p': {0: 0.15}, 'j': {0: True}, 'a': {0: True}}",0.25151883499347605
292,22c50a0a-7957-11ed-b0a7-653e8f13f4eb,network-10,10,"['j', 'a']",{'i': True},mpe,True,fill,"{'p': {0: 0.075}, 'a': {0: True}, 'c': {0: True}, 'b': {0: True}, 'i': {0: True}}",0.03714489299454726
